V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
matern,1,0.5,0.4,loocv,exp,2,0.995,81.1156,46.8982,9.7356,4.6177,0.9155
matern,1,0.5,0.5,loocv,exp,2,0.98,76.1229,44.4134,10.6034,4.7751,0.914
matern,1,0.5,0.6,loocv,exp,2,0.99,72.3276,41.8448,12.1555,4.966,0.8924
matern,1,0.5,0.7,loocv,exp,2,1,71.1317,37.2926,10.1263,5.0605,0.9068
matern,1,0.5,0.8,loocv,exp,2,0.99,76.9828,35.2855,9.3653,5.0922,0.9178
matern,1,0.5,0.9,loocv,exp,2,0.995,70.7675,31.611,11.1812,5.3858,0.8951
matern,1,0.5,1,loocv,exp,2,1,71.0103,27.8421,8.6355,5.6029,0.9203
matern,1,0.5,0,loocv,erm,2,0.925,98.1618,61.9139,13.8567,4.0533,0.8746
matern,1,0.5,0.05,loocv,erm,2,0.955,95.7737,60.9589,14.0931,4.0354,0.8825
matern,1,0.5,0.1,loocv,erm,2,0.93,92.2651,59.3982,14.6499,4.2067,0.8755
matern,1,0.5,0.15,loocv,erm,2,0.95,90.4017,59.858,14.6946,4.1706,0.8671
matern,1,0.5,0.2,loocv,erm,2,0.965,87.2991,58.4216,13.4857,4.3362,0.8742
matern,1,0.5,0.25,loocv,erm,2,0.925,90.3812,59.2381,14.8365,4.2432,0.8629
matern,1,0.5,0.3,loocv,erm,2,0.94,90.8672,60.8197,15.1314,4.2368,0.8644
matern,1,0.5,0.4,loocv,erm,2,0.97,92.0725,59.1048,13.3912,4.3126,0.8786
matern,1,0.5,0.5,loocv,erm,2,0.95,91.6214,55.9973,14.0986,4.3992,0.8647
matern,1,0.5,0.6,loocv,erm,2,0.96,87.288,54.0947,13.5305,4.6176,0.8702
matern,1,0.5,0.7,loocv,erm,2,0.96,83.1013,52.6147,14.2767,4.6922,0.862
matern,1,0.5,0.8,loocv,erm,2,0.945,76.632,50.7164,17.2,4.8659,0.8267
matern,1,0.5,0.9,loocv,erm,2,0.955,86.4133,48.6974,13.0085,4.8969,0.8862
matern,1,0.5,1,loocv,erm,2,0.99,77.5179,43.7879,13.3632,5.1004,0.8503
matern,1,0.5,0,AICc,avg,2,0.25,30.164,35.8143,73.8727,5.538,0.2714
matern,1,0.5,0.05,AICc,avg,2,0.23,25.3143,35.9228,78.4929,5.6275,0.2266
matern,1,0.5,0.1,AICc,avg,2,0.245,32.4248,35.5855,74.6294,5.5034,0.2641
matern,1,0.5,0.15,AICc,avg,2,0.24,29.4301,35.9782,76.122,5.5634,0.2491
matern,1,0.5,0.2,AICc,avg,2,0.28,34.9108,35.6223,71.8277,5.4806,0.2943
matern,1,0.5,0.25,AICc,avg,2,0.265,28.216,34.8233,72.0218,5.5624,0.2857
matern,1,0.5,0.3,AICc,avg,2,0.385,42.735,33.9071,62.8535,5.3351,0.3825
matern,1,0.5,0.4,AICc,avg,2,0.52,64.6811,32.3967,49.8236,4.9814,0.5056
matern,1,0.5,0.5,AICc,avg,2,0.585,65.7768,31.8123,43.7793,5.0098,0.566
matern,1,0.5,0.6,AICc,avg,2,0.655,67.5254,29.083,39.0857,5.1086,0.6131
matern,1,0.5,0.7,AICc,avg,2,0.8,86.8048,24.892,23.8335,4.9163,0.7603
matern,1,0.5,0.8,AICc,avg,2,0.855,91.9068,21.6887,16.8337,5.0491,0.8271
matern,1,0.5,0.9,AICc,avg,2,0.895,90.4773,19.2634,14.6066,5.1983,0.8596
matern,1,0.5,1,AICc,avg,2,0.945,97.7695,16.8427,8.2801,5.2967,0.9195
matern,1,0.5,0,AICc,exp,2,0.225,14.0077,55.0345,77.395,5.3554,0.2298
matern,1,0.5,0.05,AICc,exp,2,0.215,11.4282,54.9877,78.1779,5.3748,0.2216
matern,1,0.5,0.1,AICc,exp,2,0.2,11.362,54.5736,79.6562,5.4108,0.2074
matern,1,0.5,0.15,AICc,exp,2,0.245,14.9029,54.0225,76.0031,5.3598,0.2477
matern,1,0.5,0.2,AICc,exp,2,0.225,13.2797,54.1364,77.8346,5.3744,0.2304
matern,1,0.5,0.25,AICc,exp,2,0.275,17.6768,52.1591,72.5936,5.3629,0.28
matern,1,0.5,0.3,AICc,exp,2,0.28,20.4648,50.9671,72.2556,5.3187,0.2849
matern,1,0.5,0.4,AICc,exp,2,0.31,22.9006,48.0345,71.2367,5.3419,0.285
matern,1,0.5,0.5,AICc,exp,2,0.385,33.7258,44.9431,61.8029,5.2359,0.3822
matern,1,0.5,0.6,AICc,exp,2,0.46,43.7929,40.9578,55.686,5.2404,0.4471
matern,1,0.5,0.7,AICc,exp,2,0.605,47.1614,34.0842,42.147,5.4451,0.5722
matern,1,0.5,0.8,AICc,exp,2,0.72,66.4679,29.2347,31.7053,5.182,0.6842
matern,1,0.5,0.9,AICc,exp,2,0.85,74.8645,23.7497,18.2542,5.3752,0.8068
matern,1,0.5,1,AICc,exp,2,0.92,86.8218,19.6502,11.2204,5.4743,0.8892
matern,1,0.5,0,AICc,erm,2,0.11,4.9429,60.2665,88.2986,5.3483,0.1248
matern,1,0.5,0.05,AICc,erm,2,0.135,8.6885,59.4695,86.2147,5.2699,0.1428
matern,1,0.5,0.1,AICc,erm,2,0.135,6.7758,60.0563,87.1116,5.2911,0.134
matern,1,0.5,0.15,AICc,erm,2,0.12,5.1386,58.9802,87.0875,5.336,0.1333
matern,1,0.5,0.2,AICc,erm,2,0.14,10.5888,57.9052,84.9173,5.2751,0.1544
matern,1,0.5,0.25,AICc,erm,2,0.12,6.3923,58.7879,87.4721,5.3647,0.1313
matern,1,0.5,0.3,AICc,erm,2,0.12,10.2904,58.8339,86.9728,5.2574,0.1334
matern,1,0.5,0.4,AICc,erm,2,0.135,10.4914,57.1772,85.9175,5.3085,0.1435
matern,1,0.5,0.5,AICc,erm,2,0.2,18.0911,54.655,79.1777,5.2083,0.205
matern,1,0.5,0.6,AICc,erm,2,0.255,22.2399,52.0525,74.5329,5.2539,0.2654
matern,1,0.5,0.7,AICc,erm,2,0.245,20.771,50.9363,75.9647,5.3118,0.2446
matern,1,0.5,0.8,AICc,erm,2,0.26,21.1325,47.221,73.4475,5.4074,0.2727
matern,1,0.5,0.9,AICc,erm,2,0.325,31.6816,41.7303,67.3983,5.4632,0.3142
matern,1,0.5,1,AICc,erm,2,0.45,43.5381,36.4815,55.1217,5.52,0.4288
matern,1,0.5,0,GCVc,avg,2,0.98,87.8105,36.5462,10.425,4.3799,0.9118
matern,1,0.5,0.05,GCVc,avg,2,0.97,83.5799,36.5292,9.9095,4.4639,0.9244
matern,1,0.5,0.1,GCVc,avg,2,0.98,92.2538,36.4747,9.061,4.3542,0.9313
matern,1,0.5,0.15,GCVc,avg,2,0.985,89.0143,36.3373,10.2917,4.4289,0.9178
matern,1,0.5,0.2,GCVc,avg,2,0.985,81.1409,36.0512,10.1686,4.5026,0.9093
matern,1,0.5,0.25,GCVc,avg,2,1,92.4045,35.6297,8.709,4.3912,0.9117
matern,1,0.5,0.3,GCVc,avg,2,0.985,83.4395,35.8455,9.3897,4.5626,0.9091
matern,1,0.5,0.4,GCVc,avg,2,0.995,93.5991,34.9142,8.4401,4.4717,0.9223
matern,1,0.5,0.5,GCVc,avg,2,1,91.8764,34.4309,7.2197,4.5542,0.9461
matern,1,0.5,0.6,GCVc,avg,2,1,83.9616,31.2154,8.009,4.8174,0.9197
matern,1,0.5,0.7,GCVc,avg,2,1,85.8915,28.6179,6.7922,4.9453,0.9364
matern,1,0.5,0.8,GCVc,avg,2,1,79.4956,26.3529,7.3039,5.3119,0.9303
matern,1,0.5,0.9,GCVc,avg,2,1,91.1612,21.6622,5.3229,5.3313,0.9532
matern,1,0.5,1,GCVc,avg,2,1,73.9606,18.7903,6.2471,5.9572,0.9344
matern,1,0.5,0,GCVc,exp,2,0.995,87.142,54.8508,10.4545,4.3702,0.9059
matern,1,0.5,0.05,GCVc,exp,2,0.99,85.0647,55.0413,9.9685,4.3553,0.9166
matern,1,0.5,0.1,GCVc,exp,2,0.985,77.8344,55.651,13.1311,4.522,0.878
matern,1,0.5,0.15,GCVc,exp,2,0.985,87.8245,54.5861,9.3348,4.3244,0.9241
matern,1,0.5,0.2,GCVc,exp,2,0.995,97.7337,54.957,9.0274,4.2286,0.9291
matern,1,0.5,0.25,GCVc,exp,2,0.99,81.8741,52.6097,10.0758,4.4948,0.9122
matern,1,0.5,0.3,GCVc,exp,2,0.985,92.5739,54.2987,7.9297,4.2548,0.9292
matern,1,0.5,0.4,GCVc,exp,2,0.99,86.4272,50.7756,9.3292,4.4847,0.9205
matern,1,0.5,0.5,GCVc,exp,2,1,83.8016,45.5987,8.0164,4.6597,0.9331
matern,1,0.5,0.6,GCVc,exp,2,0.995,77.9881,41.7523,8.2289,4.8775,0.9261
matern,1,0.5,0.7,GCVc,exp,2,1,82.9922,38.9746,7.8637,4.8971,0.9194
matern,1,0.5,0.8,GCVc,exp,2,1,91.8573,31.7235,5.9847,4.988,0.955
matern,1,0.5,0.9,GCVc,exp,2,0.995,81.6818,27.84,6.2783,5.464,0.9325
matern,1,0.5,1,GCVc,exp,2,1,74.4652,22.8266,6.7733,5.9493,0.9069
matern,1,0.5,0,GCVc,erm,2,0.99,103.0752,61.2543,7.8107,3.9972,0.948
matern,1,0.5,0.05,GCVc,erm,2,0.995,99.8515,60.3815,7.6978,4.0524,0.9342
matern,1,0.5,0.1,GCVc,erm,2,0.995,99.4397,59.2449,7.0508,4.0736,0.9437
matern,1,0.5,0.15,GCVc,erm,2,0.985,100.2761,60.453,8.3139,4.081,0.925
matern,1,0.5,0.2,GCVc,erm,2,0.995,99.4522,59.5845,7.646,4.1411,0.9276
matern,1,0.5,0.25,GCVc,erm,2,0.99,105.0844,58.5694,7.6896,4.0676,0.9348
matern,1,0.5,0.3,GCVc,erm,2,0.99,98.7723,59.4947,7.0134,4.1665,0.9458
matern,1,0.5,0.4,GCVc,erm,2,0.995,107.3781,57.6214,6.1309,4.0691,0.9341
matern,1,0.5,0.5,GCVc,erm,2,1,95.1633,56.3876,8.2639,4.4241,0.9302
matern,1,0.5,0.6,GCVc,erm,2,0.995,100.1597,51.9224,6.171,4.3962,0.9376
matern,1,0.5,0.7,GCVc,erm,2,1,104.2371,50.1792,5.969,4.4528,0.9368
matern,1,0.5,0.8,GCVc,erm,2,1,101.1773,47.1599,5.427,4.6364,0.9506
matern,1,0.5,0.9,GCVc,erm,2,1,98.9401,43.6501,6.0984,4.8173,0.9334
matern,1,0.5,1,GCVc,erm,2,0.99,91.7304,40.4066,6.6691,5.122,0.9285
matern,1,0.5,0,gmpml,avg,2,0.95,61.535,36.7476,9.4972,4.5887,0.9105
matern,1,0.5,0.05,gmpml,avg,2,0.97,52.7837,35.7076,12.0969,4.7403,0.8944
matern,1,0.5,0.1,gmpml,avg,2,0.98,55.4708,36.1485,11.1332,4.8468,0.9047
matern,1,0.5,0.15,gmpml,avg,2,0.995,55.2337,36.3539,10.4284,4.7794,0.9101
matern,1,0.5,0.2,gmpml,avg,2,0.98,60.0672,35.7962,9.1403,4.6842,0.9119
matern,1,0.5,0.25,gmpml,avg,2,0.98,68.3418,34.1744,9.4257,4.6022,0.9186
matern,1,0.5,0.3,gmpml,avg,2,1,57.1163,34.2164,9.0067,4.8981,0.9093
matern,1,0.5,0.4,gmpml,avg,2,0.985,60.3561,33.0581,9.5481,4.8973,0.915
matern,1,0.5,0.5,gmpml,avg,2,0.995,57.0006,30.5932,8.5264,5.1388,0.9289
matern,1,0.5,0.6,gmpml,avg,2,0.995,53.3446,26.4167,7.5812,5.5065,0.9319
matern,1,0.5,0.7,gmpml,avg,2,0.995,45.8685,23.8501,8.0547,5.9324,0.9318
matern,1,0.5,0.8,gmpml,avg,2,1,38.4751,20.243,7.9943,6.5372,0.9274
matern,1,0.5,0.9,gmpml,avg,2,0.995,36.9118,17.703,7.8313,6.9497,0.9258
matern,1,0.5,1,gmpml,avg,2,1,31.801,15.8719,8.3712,7.2441,0.9186
matern,1,0.5,0,gmpml,exp,2,0.97,59.7167,56.9218,13.3322,4.5857,0.884
matern,1,0.5,0.05,gmpml,exp,2,0.965,52.8496,54.4693,11.3174,4.6394,0.9002
matern,1,0.5,0.1,gmpml,exp,2,0.975,53.6121,54.2003,13.663,4.6668,0.8697
matern,1,0.5,0.15,gmpml,exp,2,0.975,59.3116,54.0461,12.6169,4.5958,0.8829
matern,1,0.5,0.2,gmpml,exp,2,0.975,54.4171,55.2883,15.001,4.64,0.8631
matern,1,0.5,0.25,gmpml,exp,2,0.975,55.1192,52.7932,11.6451,4.7514,0.8961
matern,1,0.5,0.3,gmpml,exp,2,0.985,53.4568,50.2703,11.0366,4.7993,0.9026
matern,1,0.5,0.4,gmpml,exp,2,0.985,54.5659,47.2889,10.2673,4.8862,0.917
matern,1,0.5,0.5,gmpml,exp,2,0.995,49.2545,42.0365,10.5719,5.2177,0.9136
matern,1,0.5,0.6,gmpml,exp,2,0.99,49.2253,37.9982,9.042,5.4502,0.9288
matern,1,0.5,0.7,gmpml,exp,2,0.995,40.955,33.9069,9.8855,5.8557,0.9129
matern,1,0.5,0.8,gmpml,exp,2,1,37.6137,25.6753,9.1815,6.3455,0.9125
matern,1,0.5,0.9,gmpml,exp,2,1,29.8014,23.0301,8.5321,6.8641,0.9234
matern,1,0.5,1,gmpml,exp,2,1,28.595,19.2659,9.4148,7.2195,0.9152
matern,1,0.5,0,gmpml,erm,2,0.885,66.8043,59.7702,17.7157,4.3386,0.8367
matern,1,0.5,0.05,gmpml,erm,2,0.925,64.9322,60.4166,15.5204,4.3795,0.858
matern,1,0.5,0.1,gmpml,erm,2,0.89,59.0802,60.7909,17.4407,4.4462,0.8318
matern,1,0.5,0.15,gmpml,erm,2,0.925,63.7352,60.1113,14.4625,4.3712,0.8631
matern,1,0.5,0.2,gmpml,erm,2,0.875,59.114,58.6928,19.8637,4.5029,0.8234
matern,1,0.5,0.25,gmpml,erm,2,0.895,60.3108,56.6575,17.0741,4.5846,0.8413
matern,1,0.5,0.3,gmpml,erm,2,0.9,63.57,59.4886,17.322,4.4995,0.8366
matern,1,0.5,0.4,gmpml,erm,2,0.875,58.6008,56.8279,19.173,4.6052,0.8297
matern,1,0.5,0.5,gmpml,erm,2,0.915,51.2384,54.221,14.7473,4.8178,0.8605
matern,1,0.5,0.6,gmpml,erm,2,0.835,52.9343,53.2122,22.1542,4.9385,0.7879
matern,1,0.5,0.7,gmpml,erm,2,0.88,44.9117,46.3686,18.6486,5.3537,0.8168
matern,1,0.5,0.8,gmpml,erm,2,0.9,39.1499,44.1474,18.9965,5.6016,0.8066
matern,1,0.5,0.9,gmpml,erm,2,0.91,49.1026,39.5186,15.3673,5.6738,0.8537
matern,1,0.5,1,gmpml,erm,2,0.93,48.5032,34.0537,15.008,5.9262,0.8432
matern,1,0.5,0,loocv,avg,3,0.14,0.0128,15.4662,66.8289,8.4003,0.1282
matern,1,0.5,0.05,loocv,avg,3,0.265,0.0133,15.467,66.478,8.4072,0.1353
matern,1,0.5,0.1,loocv,avg,3,0.545,0.0213,15.4677,61.5234,8.3518,0.1767
matern,1,0.5,0.15,loocv,avg,3,0.77,0.0312,15.505,57.1896,8.3898,0.2255
matern,1,0.5,0.2,loocv,avg,3,0.855,0.0409,15.4781,53.3401,8.4539,0.2669
matern,1,0.5,0.25,loocv,avg,3,0.92,0.0541,15.4349,49.3393,8.4701,0.3315
matern,1,0.5,0.3,loocv,avg,3,0.975,0.0681,15.4164,46.7007,8.5232,0.3698
matern,1,0.5,0.4,loocv,avg,3,0.985,0.1085,15.05,39.562,8.5324,0.4733
matern,1,0.5,0.5,loocv,avg,3,0.99,0.1353,14.4081,34.7308,8.6821,0.5579
matern,1,0.5,0.6,loocv,avg,3,1,0.1738,13.424,30.0807,8.8018,0.6186
matern,1,0.5,0.7,loocv,avg,3,0.995,0.9531,12.2261,26.1422,8.9431,0.6853
matern,1,0.5,0.8,loocv,avg,3,1,0.2493,11.0783,22.3346,9.0826,0.7377
matern,1,0.5,0.9,loocv,avg,3,1,1.7779,10.0696,18.9227,9.1104,0.7799
matern,1,0.5,1,loocv,avg,3,1,3.312,9.168,16.2041,9.1351,0.8111
matern,1,0.5,0,loocv,exp,3,0.145,0.0245,31.2245,73.207,7.3979,0.117
matern,1,0.5,0.05,loocv,exp,3,0.26,0.0284,31.107,71.4519,7.4094,0.1292
matern,1,0.5,0.1,loocv,exp,3,0.465,0.0412,30.9144,67.0695,7.4399,0.169
matern,1,0.5,0.15,loocv,exp,3,0.725,0.0561,30.6583,63.0826,7.5074,0.2131
matern,1,0.5,0.2,loocv,exp,3,0.83,0.0807,30.3305,58.2752,7.5153,0.2656
matern,1,0.5,0.25,loocv,exp,3,0.935,0.1059,29.6797,53.5173,7.5753,0.3292
matern,1,0.5,0.3,loocv,exp,3,0.96,0.1391,29.0181,49.231,7.633,0.382
matern,1,0.5,0.4,loocv,exp,3,0.98,0.1844,26.6457,42.7167,7.8487,0.469
matern,1,0.5,0.5,loocv,exp,3,0.995,0.2493,24.392,36.1439,8.0147,0.559
matern,1,0.5,0.6,loocv,exp,3,0.995,0.3179,20.8018,28.3718,8.198,0.6496
matern,1,0.5,0.7,loocv,exp,3,1,0.3411,18.5034,24.8111,8.4116,0.7067
matern,1,0.5,0.8,loocv,exp,3,1,0.3957,15.7203,20.9766,8.6258,0.7513
matern,1,0.5,0.9,loocv,exp,3,1,1.1046,13.7011,18.6052,8.8182,0.7744
matern,1,0.5,1,loocv,exp,3,1,2.5995,12.1451,16.6669,8.9709,0.8099
matern,1,0.5,0,loocv,erm,3,0.13,0.0257,31.411,72.9647,7.3796,0.1169
matern,1,0.5,0.05,loocv,erm,3,0.25,0.0269,31.3393,72.0378,7.4254,0.1269
matern,1,0.5,0.1,loocv,erm,3,0.49,0.0445,31.271,66.5147,7.3841,0.1751
matern,1,0.5,0.15,loocv,erm,3,0.71,0.0635,31.2171,62.1673,7.4297,0.23
matern,1,0.5,0.2,loocv,erm,3,0.85,0.0807,31.078,58.8244,7.533,0.2683
matern,1,0.5,0.25,loocv,erm,3,0.91,0.1093,30.6411,54.2749,7.5442,0.323
matern,1,0.5,0.3,loocv,erm,3,0.95,0.1409,30.0747,49.6048,7.5781,0.3818
matern,1,0.5,0.4,loocv,erm,3,0.985,0.1918,28.0542,43.3419,7.7942,0.4716
matern,1,0.5,0.5,loocv,erm,3,0.99,0.269,24.7562,34.7357,8.0064,0.5701
matern,1,0.5,0.6,loocv,erm,3,0.995,0.3214,22.287,29.1907,8.1725,0.6377
matern,1,0.5,0.7,loocv,erm,3,1,0.3475,19.8119,25.5645,8.423,0.6992
matern,1,0.5,0.8,loocv,erm,3,1,0.3721,17.0981,21.8573,8.6805,0.7527
matern,1,0.5,0.9,loocv,erm,3,1,0.3728,15.2283,19.8127,8.9458,0.7718
matern,1,0.5,1,loocv,erm,3,1,1.1575,13.578,17.5096,9.0265,0.8056
matern,1,0.5,0,AICc,avg,3,0.32,0.0793,15.4544,44.3693,7.7512,0.2579
matern,1,0.5,0.05,AICc,avg,3,0.405,0.0857,15.4623,43.3796,7.7281,0.2695
matern,1,0.5,0.1,AICc,avg,3,0.605,0.1092,15.4556,39.4925,7.7836,0.3194
matern,1,0.5,0.15,AICc,avg,3,0.79,0.1293,15.4334,36.2337,7.8552,0.3743
matern,1,0.5,0.2,AICc,avg,3,0.905,0.138,15.275,34.914,7.888,0.4128
matern,1,0.5,0.25,AICc,avg,3,0.95,0.1423,14.9156,33.972,8.0422,0.4412
matern,1,0.5,0.3,AICc,avg,3,0.96,0.1609,14.4614,32.087,8.1558,0.4766
matern,1,0.5,0.4,AICc,avg,3,0.99,0.2144,12.9165,26.6132,8.3835,0.5725
matern,1,0.5,0.5,AICc,avg,3,0.99,0.276,11.6954,21.7597,8.5089,0.6542
matern,1,0.5,0.6,AICc,avg,3,0.995,0.3396,10.9072,17.788,8.5885,0.7192
matern,1,0.5,0.7,AICc,avg,3,1,1.106,9.393,14.9257,8.7413,0.7803
matern,1,0.5,0.8,AICc,avg,3,1,0.3707,8.2948,13.1418,8.9747,0.8195
matern,1,0.5,0.9,AICc,avg,3,1,1.1366,7.4762,11.8822,9.1155,0.8499
matern,1,0.5,1,AICc,avg,3,1,1.1354,6.7284,10.9381,9.2848,0.8658
matern,1,0.5,0,AICc,exp,3,0.3,0.176,31.1326,47.6313,6.8681,0.2784
matern,1,0.5,0.05,AICc,exp,3,0.42,0.1935,31.1032,46.4619,6.8319,0.2948
matern,1,0.5,0.1,AICc,exp,3,0.615,0.2632,31.1354,41.8866,6.8918,0.3575
matern,1,0.5,0.15,AICc,exp,3,0.755,0.3202,30.6513,37.5827,6.9266,0.4208
matern,1,0.5,0.2,AICc,exp,3,0.84,0.3539,29.468,34.1593,7.0345,0.4721
matern,1,0.5,0.25,AICc,exp,3,0.93,0.3667,28.3006,32.3474,7.1671,0.4956
matern,1,0.5,0.3,AICc,exp,3,0.96,0.3632,27.4252,31.6816,7.3014,0.5139
matern,1,0.5,0.4,AICc,exp,3,0.98,0.371,21.4777,25.9213,7.735,0.5955
matern,1,0.5,0.5,AICc,exp,3,0.985,0.371,18.4612,23.1646,8.0384,0.6517
matern,1,0.5,0.6,AICc,exp,3,1,1.1271,15.7197,20.4106,8.2583,0.7075
matern,1,0.5,0.7,AICc,exp,3,0.995,0.409,14.2938,18.7133,8.4969,0.7515
matern,1,0.5,0.8,AICc,exp,3,1,0.4374,11.9912,15.8884,8.7451,0.7905
matern,1,0.5,0.9,AICc,exp,3,1,1.2156,10.0362,13.6765,8.898,0.8312
matern,1,0.5,1,AICc,exp,3,1,1.2503,8.3007,11.4246,9.0889,0.8657
matern,1,0.5,0,AICc,erm,3,0.355,0.1877,31.3827,47.1229,6.8177,0.2815
matern,1,0.5,0.05,AICc,erm,3,0.41,0.1993,31.2588,46.1679,6.8375,0.3009
matern,1,0.5,0.1,AICc,erm,3,0.605,0.2609,31.3054,42.1149,6.8936,0.3586
matern,1,0.5,0.15,AICc,erm,3,0.78,0.3353,31.0939,37.0182,6.9192,0.4304
matern,1,0.5,0.2,AICc,erm,3,0.89,0.3621,30.4429,34.5848,7.0056,0.4704
matern,1,0.5,0.25,AICc,erm,3,0.9,0.3664,29.2638,33.0908,7.1471,0.5029
matern,1,0.5,0.3,AICc,erm,3,0.955,0.3687,27.9257,31.9119,7.2869,0.5189
matern,1,0.5,0.4,AICc,erm,3,0.98,0.392,21.1788,24.8985,7.7624,0.6063
matern,1,0.5,0.5,AICc,erm,3,1,0.4173,18.7366,22.6626,7.9959,0.656
matern,1,0.5,0.6,AICc,erm,3,1,0.4595,17.149,20.2568,8.2317,0.7054
matern,1,0.5,0.7,AICc,erm,3,0.995,0.5291,15.6387,17.8054,8.4176,0.7639
matern,1,0.5,0.8,AICc,erm,3,1,1.3009,13.3271,15.1061,8.6224,0.7997
matern,1,0.5,0.9,AICc,erm,3,1,1.3894,11.0559,12.2529,8.7629,0.8516
matern,1,0.5,1,AICc,erm,3,1,2.1632,10.2361,10.9421,8.8953,0.856
matern,1,0.5,0,GCVc,avg,3,0.2,0.0149,15.4396,65.294,8.2813,0.1331
matern,1,0.5,0.05,GCVc,avg,3,0.315,0.0185,15.47,63.2258,8.2885,0.1515
matern,1,0.5,0.1,GCVc,avg,3,0.55,0.0259,15.4869,59.5872,8.2849,0.1868
matern,1,0.5,0.15,GCVc,avg,3,0.73,0.0354,15.4813,55.6547,8.3693,0.2332
matern,1,0.5,0.2,GCVc,avg,3,0.845,0.0495,15.4719,50.9087,8.3363,0.2828
matern,1,0.5,0.25,GCVc,avg,3,0.895,0.0651,15.4257,47.4143,8.3796,0.3399
matern,1,0.5,0.3,GCVc,avg,3,0.95,0.0871,15.2542,43.0136,8.3955,0.3997
matern,1,0.5,0.4,GCVc,avg,3,0.96,0.1293,14.8478,36.5199,8.4749,0.4962
matern,1,0.5,0.5,GCVc,avg,3,1,0.1604,13.6969,31.3943,8.6396,0.5796
matern,1,0.5,0.6,GCVc,avg,3,1,0.2105,12.2015,25.9158,8.7981,0.6605
matern,1,0.5,0.7,GCVc,avg,3,1,0.9907,11.4798,22.8613,8.8787,0.7058
matern,1,0.5,0.8,GCVc,avg,3,1,0.3177,9.9544,18.1298,8.9785,0.7699
matern,1,0.5,0.9,GCVc,avg,3,1,1.0882,9.0024,15.4881,9.0743,0.8047
matern,1,0.5,1,GCVc,avg,3,1,2.5866,7.7876,12.9044,9.2,0.8362
matern,1,0.5,0,GCVc,exp,3,0.115,0.0345,31.224,69.5351,7.2537,0.1331
matern,1,0.5,0.05,GCVc,exp,3,0.31,0.0405,31.1291,67.3244,7.2808,0.1475
matern,1,0.5,0.1,GCVc,exp,3,0.47,0.0557,31.0322,63.6262,7.2849,0.1828
matern,1,0.5,0.15,GCVc,exp,3,0.735,0.0703,30.761,60.537,7.3997,0.2247
matern,1,0.5,0.2,GCVc,exp,3,0.87,0.1024,30.3732,55.3274,7.4271,0.2846
matern,1,0.5,0.25,GCVc,exp,3,0.905,0.1338,29.6472,49.6599,7.4656,0.3491
matern,1,0.5,0.3,GCVc,exp,3,0.945,0.1617,28.8253,46.8482,7.5845,0.3934
matern,1,0.5,0.4,GCVc,exp,3,0.99,0.2349,26.1264,38.9648,7.7465,0.5005
matern,1,0.5,0.5,GCVc,exp,3,0.98,0.3128,22.9275,30.7151,7.9681,0.6016
matern,1,0.5,0.6,GCVc,exp,3,1,0.3536,19.299,24.9716,8.194,0.6694
matern,1,0.5,0.7,GCVc,exp,3,0.995,0.3621,16.6762,21.8045,8.4523,0.7279
matern,1,0.5,0.8,GCVc,exp,3,1,0.3897,14.3074,19.1577,8.6664,0.7808
matern,1,0.5,0.9,GCVc,exp,3,1,0.4058,12.3585,16.8273,8.8705,0.7989
matern,1,0.5,1,GCVc,exp,3,0.995,1.1411,10.4383,14.7009,9.0938,0.8276
matern,1,0.5,0,GCVc,erm,3,0.17,0.034,31.3167,69.5978,7.2643,0.1296
matern,1,0.5,0.05,GCVc,erm,3,0.265,0.0402,31.3938,67.683,7.2672,0.1476
matern,1,0.5,0.1,GCVc,erm,3,0.46,0.0606,31.2915,62.9823,7.2566,0.1951
matern,1,0.5,0.15,GCVc,erm,3,0.675,0.0757,31.1051,59.9275,7.379,0.2351
matern,1,0.5,0.2,GCVc,erm,3,0.865,0.1032,30.9838,55.5676,7.3928,0.2843
matern,1,0.5,0.25,GCVc,erm,3,0.965,0.1326,30.2351,50.3393,7.4666,0.3518
matern,1,0.5,0.3,GCVc,erm,3,0.925,0.1526,29.8233,48.059,7.5637,0.3857
matern,1,0.5,0.4,GCVc,erm,3,0.965,0.2466,27.3812,38.9233,7.7192,0.4957
matern,1,0.5,0.5,GCVc,erm,3,0.985,0.3199,24.3272,31.5974,7.8831,0.5893
matern,1,0.5,0.6,GCVc,erm,3,1,0.3573,20.1267,25.5494,8.2165,0.6659
matern,1,0.5,0.7,GCVc,erm,3,1,0.3837,17.9024,22.2638,8.4144,0.7265
matern,1,0.5,0.8,GCVc,erm,3,1,0.4268,15.8453,19.8575,8.6046,0.771
matern,1,0.5,0.9,GCVc,erm,3,0.995,0.469,13.3682,16.7957,8.8403,0.8052
matern,1,0.5,1,GCVc,erm,3,1,2.0113,12.0451,14.5937,8.9868,0.8278
matern,1,0.5,0,gmpml,avg,3,0.13,0.0081,15.5993,71.1276,8.5367,0.1125
matern,1,0.5,0.05,gmpml,avg,3,0.275,0.0087,15.574,70.3524,8.576,0.1201
matern,1,0.5,0.1,gmpml,avg,3,0.515,0.0129,15.5817,67.0985,8.6291,0.154
matern,1,0.5,0.15,gmpml,avg,3,0.76,0.0192,15.5856,62.743,8.6327,0.2003
